 	11_2014-02-11.11:01:40	11_2014-02-11.11:08:23	12_2014-02-11.11:01:40	13_2014-02-11.11:01:40	14_2014-02-11.11:01:41	15_2014-02-11.11:01:41	16_2014-02-11.11:01:41	17_2014-02-11.11:01:41	18_2014-02-11.11:08:14	19_2014-02-11.11:08:14	20_2014-02-11.11:08:15	21_2014-02-11.11:32:14	22_2014-02-11.11:32:14	23_2014-02-11.11:32:14	24_2014-02-11.11:32:14	25_2014-02-11.11:32:14	26_2014-02-11.11:40:19	27_2014-02-11.11:40:19	28_2014-02-11.11:40:19	29_2014-02-11.11:40:19	30_2014-02-11.11:40:19	31_2014-02-11.11:54:19	32_2014-02-11.11:54:19	33_2014-02-11.11:54:19	34_2014-02-11.11:54:20	35_2014-02-11.11:54:20	36_2014-02-11.11:54:19	38_2014-02-11.12:04:11	39_2014-02-11.12:04:11	40_2014-02-11.12:06:55	41_2014-02-12.11:11:47	42_2014-02-12.11:11:47	43_2014-02-12.11:11:47	44_2014-02-12.11:11:47	45_2014-02-12.11:11:47	46_2014-02-12.11:11:47	47_2014-02-12.11:38:02	49_2014-02-12.11:38:02	50_2014-02-12.11:38:02	51_2014-02-12.11:38:02	52_2014-02-12.11:38:02	53_2014-02-12.11:38:02	54_2014-02-12.11:42:31	55_2014-02-12.11:42:31	56_2014-02-12.11:47:11	57_2014-02-12.11:47:11	58_2014-02-12.11:53:16	59_2014-02-12.11:53:16	60_2014-02-12.11:53:16	61_2014-02-12.11:53:16	
leftthumb	0.931871	0.931871	0.996169	0.961688	0.953584	0.999739	0.968377	0.931871	0.878847	0.878847	0.999617	0.953584	0.973898	0.985322	0.995358	0.9	0	0.91746	0.683772	0.9	0.961688	0.91746	0.784557	0.968377	0.931871	0.961688	0.99	0.961688	0.931871	0.953584	0.993187	0.878847	0.9	0.931871	0.999536	0.999319	0.91746	0.987885	0.996838	0.999932	0.9999	0.999995	0.991746	0.978456	0.999853	0.998532	1	0.999995	0.999175	1	
rightindex	0.999978	0.999978	0.999999	1	1	0.999962	1	1	0.999992	1	1	0.999992	0.999932	0.999739	0.999999	0.995358	0.999739	0.999932	0.996838	0.999999	0.9999	0.999974	0.991746	1	1	0.999917	0.999999	1	0.973898	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
rightlittle	1	1	1	1	1	1	1	0.999978	1	1	0.999974	1	1	1	1	1	1	1	1	0.999968	1	1	1	1	1	0.999853	1	0.999962	1	0.999998	1	1	1	1	1	0.999932	1	1	1	1	1	1	1	1	1	0.999988	1	1	0.998788	0.999932	
rightmiddle	1	1	1	1	0.999999	1	1	1	1	0.999932	0.999999	1	1	1	0.999785	0.999968	0.999	0.995358	0.999974	0.999739	0.999988	0.999999	0.999997	0.999993	1	1	0.997846	1	1	1	0.999978	0.999999	1	1	1	1	0.999999	1	0.999995	0.999997	1	0.999617	1	1	1	1	1	1	0.99	1	
rightring	1	1	1	1	0.999999	1	1	0.999853	1	0.999996	1	1	0.999999	1	1	1	0.999998	1	1	0.996169	1	1	0.999617	0.999993	0.999879	0.999968	0.999932	0.999997	0.999879	1	0.999988	0.999996	1	1	1	1	0.999785	1	1	0.999999	1	0.998532	1	0.999617	0.999978	1	0.9999	1	1	0.996169	
rightthumb	1	1	0.999739	1	1	0.999997	1	0.999962	0.993187	1	1	0.999	0.999985	0.999879	1	1	1	1	1	1	1	1	1	0.99999	1	1	1	0.999	1	1	0.999968	1	0.999999	1	1	1	1	1	1	1	0.999785	0.999996	0.999978	0.999995	1	1	1	0.999992	1	1	
leftindex	0.999962	0.999962	1	0.998532	1	0.999999	0.999999	1	0.999992	1	1	0.999997	0.999739	0.999968	0.999997	1	1	1	1	1	1	0.99739	0.999932	1	0.999999	1	0.999997	0.999974	0.999978	1	0.999319	0.999992	0.999997	1	1	0.999999	0.998532	1	1	1	1	1	1	1	1	1	1	1	1	1	
leftlittle	1	1	0.99999	0.999999	1	1	0.999996	1	0.999932	1	1	1	1	0.999999	1	1	1	1	1	0.999999	1	1	1	1	1	0.999684	1	1	1	0.99	1	1	1	0.999996	1	0.999999	1	1	1	0.997846	0.999739	1	0.999853	1	0.999997	1	0.999995	1	1	1	
leftmiddle	0.991746	0.991746	1	0.999993	0.961688	0.999879	0.999974	0.999999	0.993187	0.999992	1	1	1	0.99999	1	0.999997	1	1	0.999785	1	1	1	1	1	1	1	0.999999	0.999988	1	1	0.999954	0.993187	0.997846	0.999999	1	0.999996	0.999932	1	0.999999	0.99999	1	0.999993	0.999993	1	0.999175	0.999997	0.999996	1	0.999988	0.999992	
leftring	0.999974	0.999974	0.998788	0.996169	0.999879	0.999962	0.995358	0.953584	0.991746	0.997846	0.99739	0.99739	0.997846	0.996169	0.99	0.999985	0.9999	0.996169	0.999853	0.999999	0.999999	0.999917	0.99739	0.999319	0.999988	0.996838	0.9999	0.998788	0.999997	0.996838	0.999853	0.978456	0.999853	0.997846	0.997846	0.999993	0.999992	0.999	0.999617	0.997846	0.999684	0.9999	0.999879	0.968377	0.999917	0.999962	0.999954	0.999998	0.999932	0.999739	
leftthumb	0.878847	0.878847	0.931871	0.616881	0.784557	0.995358	0.683772	0.535841	0.91746	0	0.996169	0.9	0.9	0.878847	0.973898	0.931871	0.318708	0.85322	0.616881	0.9	0.85322	0.738984	0.85322	0.784557	0.878847	0.931871	0.961688	0.784557	0.9	0.318708	0.996838	0.931871	0.878847	0.85322	0.99	0.985322	0.878847	0.683772	0.978456	0.91746	0.996838	0.999	0.784557	0.99	0.985322	0.99	0.999785	0.973898	0.985322	0.999962	
rightindex	0.999978	0.999978	0.999999	0.999785	0.999954	0.99999	1	1	0.999999	1	1	0.999997	0.9999	0.999879	1	0.995358	0.995358	0.99739	0.999932	0.998532	0.999684	0.999536	0.997846	0.999	0.99999	1	0.999917	1	0.996838	0.9999	1	1	1	1	1	1	1	1	1	1	0.999997	1	1	1	1	1	0.999974	1	0.999988	0.999999	
rightlittle	1	1	1	1	1	1	1	1	1	1	0.999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999684	1	1	1	1	1	1	1	1	1	0.999999	1	1	1	0.999999	1	1	1	1	1	1	1	1	0.999985	1	
rightmiddle	1	1	1	1	0.999536	1	1	0.99999	1	1	1	1	1	1	0.999932	1	0.999319	0.999968	1	0.999995	1	1	1	1	1	1	1	1	1	1	0.999879	1	1	1	1	1	1	1	1	1	1	0.999974	1	1	1	1	1	1	0.999985	1	
rightring	1	1	1	1	1	1	1	0.999988	1	1	1	1	1	1	1	1	1	1	1	0.998532	1	1	0.999978	1	0.998532	1	0.9999	1	0.999684	1	0.999997	0.999999	1	1	1	1	1	1	1	0.999999	1	0.999962	1	0.997846	1	1	0.999996	1	1	0.999	
rightthumb	1	1	1	1	1	1	1	0.999917	1	1	1	0.999997	0.9999	1	1	1	1	1	1	1	0.999993	1	0.9999	0.999992	1	0.999999	1	0.999	1	1	0.999999	1	1	1	0.999962	0.999998	1	1	1	1	0.999879	0.999968	0.999998	0.999319	1	1	0.999996	0.999999	1	1	
leftindex	1	1	1	0.999999	1	0.999879	1	1	1	1	1	1	1	0.999319	0.999879	0.999993	0.999988	0.999999	1	1	0.999997	0.999998	0.999999	1	1	1	1	1	0.999997	1	1	1	0.999999	0.999992	0.999996	0.999785	1	1	1	0.999974	1	1	0.999974	0.999999	0.999954	1	1	1	0.999978	1	
leftlittle	1	1	0.999739	0.999997	1	1	0.999988	0.999997	0.993187	0.999999	0.999999	1	1	0.999992	1	1	0.999999	0.999992	0.999999	0.999992	1	1	0.999999	0.999997	0.999999	0.993187	0.999997	1	0.999999	0.999785	1	0.999992	0.999992	0.999917	1	0.999999	1	1	1	0.535841	0.991746	1	0.999853	1	1	1	0.999785	1	1	1	
leftmiddle	0.999175	0.999175	1	1	0.999684	0.999999	1	0.978456	0.999954	1	0.999739	1	1	0.999999	1	0.999999	1	1	0.999999	1	1	1	1	1	1	0.999978	0.999968	0.999739	1	1	1	1	0.999	0.999954	0.999997	1	0.999853	1	0.999684	1	1	0.99999	1	1	0.999997	0.999932	1	1	1	0.996838	
leftring	0.999954	0.999954	0.991746	0.99739	0.99999	0.998532	0.99	0.993187	0.993187	0.99739	0.997846	0.999684	0.999785	0.978456	0.987885	0.999319	0.999992	0.9999	0.978456	0.998788	0.999968	0.998532	0.996169	0.999175	0.996838	0.999175	0.987885	0.99	0.999785	0.931871	0.999954	0.997846	0.999978	0.999	0.99739	0.99999	0.9999	0.999962	0.999974	0.999684	0.996169	0.996169	0.999319	0.999932	0.999853	0.999978	0.999954	0.999853	0.999932	0.999	
leftthumb	0.616881	0.616881	0.683772	0.738984	0.85322	0.616881	0.85322	0.961688	0.953584	0.961688	0.985322	0.616881	0	0.784557	0.738984	0	0.174596	0.318708	0	0.738984	0	0.85322	0.878847	0	0.91746	0.953584	0.961688	0.738984	0.91746	0.784557	0.174596	0.85322	0.738984	0.616881	0.998532	0.985322	0.973898	0.738984	0.99	0.99	0.987885	0.999684	0.91746	0.738984	0.996838	0.996169	0.999617	0.985322	0.931871	0.999853	
rightindex	0.999785	0.999785	0.999739	0.999684	0.993187	0.993187	0.999684	0.999978	0.999917	0.999785	0.999879	0.999617	0.99739	0.999319	0.999999	0.99	0.99739	0.996169	0.999739	0.999917	0.999617	0.997846	0.995358	0.996838	0.999739	0.999319	0.999917	1	0.961688	0.999954	0.999999	0.999999	1	1	1	0.999954	1	1	0.9999	0.999999	0.999995	1	1	1	1	1	0.999739	0.999999	0.999993	0.999853	
rightlittle	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	1	1	1	0.999993	1	0.999999	1	1	1	1	1	1	1	0.998532	1	1	1	0.999999	0.999999	1	1	1	1	0.999998	1	1	0.999684	0.999999	
rightmiddle	1	1	1	0.999998	0.999974	0.999995	0.999999	0.999996	0.999996	0.999999	1	1	1	1	0.996169	0.997846	0.999879	0.993187	1	0.999997	1	0.999962	0.999993	0.999999	0.999998	0.999968	1	1	1	1	0.999968	0.999932	0.999999	0.999974	0.999996	0.999999	1	1	0.999988	1	0.999978	0.999879	1	0.999999	1	0.999879	1	0.99999	0.997846	1	
rightring	1	1	1	1	1	1	1	1	1	1	1	0.999999	1	1	1	1	0.999999	1	0.999997	1	1	1	0.999992	1	1	1	1	1	0.999974	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999988	1	1	1	1	1	1	0.999997	
rightthumb	1	1	1	1	1	1	1	0.999319	1	1	1	0.99999	0.999536	0.999997	1	0.999999	0.999998	0.999999	1	1	0.9999	0.999992	0.999992	0.9999	0.999998	0.999978	0.999968	0.999536	0.999988	1	0.999617	0.999993	0.999999	0.999999	0.999536	0.999995	0.999962	1	1	0.999999	0.999739	0.999853	0.999962	0.996169	1	1	0.987885	0.999988	1	1	
leftindex	0.999917	0.999917	1	0.99739	0.999996	0.999988	0.999319	0.998532	0.999962	1	1	0.999954	0.999999	0.999995	0.999992	1	1	0.999992	0.999954	1	1	0.999917	0.999684	0.999999	0.999996	0.999999	1	1	0.998532	0.999999	0.999997	0.99999	0.998788	0.999978	0.999999	0.999785	0.999617	1	0.999985	0.999879	1	1	1	0.999996	0.99999	1	0.999995	1	0.999879	1	
leftlittle	1	1	1	1	1	1	0.999993	1	0.999985	1	1	1	1	0.999879	1	1	1	1	1	1	1	1	1	0.999999	1	0.998788	1	1	1	0.999995	1	1	1	1	1	1	1	1	1	0.91746	0.999319	1	1	1	1	1	1	1	1	1	
leftmiddle	0.999985	0.999985	1	1	0.999978	1	1	0.953584	0.999785	1	1	1	1	1	0.999997	0.999997	1	1	1	1	1	1	1	1	0.999999	1	0.999997	0.999998	0.999997	1	1	1	0.999996	0.999988	0.999995	0.999853	0.999932	1	1	1	1	1	0.996838	0.999978	0.999684	0.999999	1	1	1	1	
leftring	0.9999	0.9999	0.999319	0.998788	0.999739	0.999954	0.99739	0.996169	0.997846	0.999995	0.99999	0.999962	0.999985	0.999617	0.99739	0.999988	0.999917	0.999993	0.999962	0.999999	0.999996	0.999954	0.999985	0.999985	0.999785	0.999999	0.999917	0.999988	0.999997	0.999978	0.9999	0.993187	0.999993	0.999968	0.999	1	0.999968	1	0.999785	0.999974	0.999998	0.999853	0.999993	1	0.999962	0.999999	1	1	1	0.99999	
leftthumb	0.968377	0.968377	0.999319	0.85322	0.987885	0.999968	0.99	0.993187	0.978456	0.999978	0.999992	0.991746	0.99	0.998532	0.995358	0.535841	0.973898	0.318708	0.999	0.999853	0.996838	0.999954	0.999536	0.998788	0.993187	0.998532	0.999684	0.535841	0.997846	0.999968	1	0.999175	0.999978	0.683772	1	0.999997	0.999974	0.999997	0.999993	0.999999	1	1	0.998532	0.999617	0.999853	1	1	0.99739	1	1	
rightindex	0.999974	0.999974	0.999617	0.999617	0.997846	0.973898	0.999785	0.99999	0.999175	0.999	0.999997	0.99739	0.978456	0.991746	0.999536	0.91746	0.318708	0.985322	0.987885	0.993187	0.995358	0.99	0.996169	0.999319	0.985322	0.996169	0.999879	1	0.996838	0.999974	1	0.999962	0.999995	0.999993	1	0.999785	0.999999	1	0.996169	0.999995	0.999998	1	1	1	1	1	0.99	0.999954	0.999853	0.999617	
rightlittle	1	1	1	1	1	1	1	1	1	1	0.999999	1	0.999993	1	1	1	1	1	1	0.999992	1	1	1	0.999988	1	0.999536	1	0.999968	1	0.999993	1	1	1	1	1	0.999617	1	1	1	1	1	1	0.999997	1	0.999999	0.999999	1	1	0.999853	0.9999	
rightmiddle	1	1	1	1	0.999739	1	1	0.999999	1	0.999999	0.999999	1	1	1	0.999996	0.999968	0.999879	0.999617	0.99999	0.999932	1	1	0.999978	1	1	1	0.999974	1	1	1	0.999617	1	1	0.999999	1	1	1	1	1	0.999999	1	0.998788	1	1	1	1	0.999968	1	0.997846	1	
rightring	1	1	0.999997	1	1	0.999995	1	0.996169	1	1	1	0.998532	0.999739	0.996838	0.999962	0.999997	0.9999	0.99999	0.99999	0.998532	1	0.999997	0.999	0.999785	0.996838	0.999974	0.985322	1	0.999536	1	0.999999	1	1	0.999962	1	0.99739	0.999175	1	0.987885	0.999853	0.999993	0.999319	1	0.999	1	1	0.999739	1	1	0.999	
rightthumb	0.999999	0.999999	1	1	1	1	1	0.999853	0.99999	1	1	0.999997	0.999785	1	1	1	1	1	1	1	0.999997	1	1	0.999999	1	1	1	0.999853	1	1	0.999997	1	1	1	0.999879	0.999997	1	1	1	1	0.999739	0.999879	0.999999	0.985322	1	1	0.999974	0.999978	1	1	
leftindex	1	1	1	1	0.999978	1	0.999996	1	1	1	1	1	1	0.999992	0.999999	1	1	0.999995	1	1	1	1	0.99999	1	1	1	1	1	0.999997	1	1	1	0.999999	0.999997	1	0.999954	0.999997	1	1	0.999978	1	1	0.999999	1	1	1	1	1	0.999995	1	
leftlittle	1	1	0.999997	0.999999	1	0.999995	1	1	0.999997	1	1	1	1	0.999999	1	1	1	1	1	0.999992	1	1	1	1	1	0.999	1	1	1	0.999993	1	1	1	1	1	1	1	1	1	0.998788	0.999175	1	1	1	1	1	0.999998	1	1	1	
leftmiddle	0.999785	0.999785	1	1	0.999996	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999995	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999988	1	1	1	1	1	
leftring	0.999962	0.999962	0.999	0.174596	0.999954	0.999853	0.998788	0.999536	0.995358	0.999617	0.996838	0.999175	0.999536	0.99	0.991746	0.999974	1	1	0.999999	0.999785	0.999999	0.9999	0.999879	0.999536	0.999978	0.999536	0.999175	0.999785	0.999968	0.993187	0.999739	0.999684	0.9999	0.99739	0.999617	0.999954	0.999536	0.999992	0.999974	0.99739	0.999617	0.999785	0.999988	1	0.999739	0.999997	0.999617	0.999536	0.996838	0.9999	
leftthumb	0.318708	0.318708	0.878847	0.616881	0	0.99	0	0	0.85322	0.318708	0.318708	0.318708	0	0	0.931871	0	0.318708	0	0.784557	0.318708	0	0.784557	0.738984	0.318708	0.683772	0.9	0.616881	0.616881	0.174596	0	0	0.85322	0.738984	0	0.953584	0.961688	0	0.535841	0	0.993187	0.961688	0.978456	0	0.961688	0	0.953584	0.99	0.99	0.91746	0.999	
rightindex	0.999853	0.999853	0.999978	0.999996	0.999993	0.99999	1	1	0.999997	1	0.999999	0.999988	0.999785	1	1	0.999879	0.997846	0.999978	0.998532	0.999962	0.999988	0.999954	0.999684	1	1	0.999932	1	1	0.999995	1	1	1	1	1	1	0.999999	1	1	0.999993	1	1	1	1	1	1	1	0.999992	1	1	0.999999	
rightlittle	1	1	1	1	1	1	1	0.999684	1	0.999995	0.999319	1	0.999985	1	1	1	1	1	0.999978	0.999968	1	1	1	0.999999	1	0.998532	0.999999	0.99999	1	0.999999	1	1	0.999999	1	1	0.999853	0.999932	1	1	1	0.999999	1	1	1	1	0.999	1	1	0.985322	0.999617	
rightmiddle	1	1	1	1	0.999968	1	1	1	1	1	1	1	1	1	1	0.999999	0.999175	0.999999	1	0.999992	1	0.999995	1	1	1	1	0.999997	1	1	1	0.999992	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	1	1	1	
rightring	0.999992	0.999992	0.999996	1	0.999684	1	1	0.999684	1	0.999999	1	1	0.999739	0.999879	0.999988	0.999974	0.999879	0.999999	0.9999	0.9	0.999997	0.999997	0.996169	0.996838	0.999785	0.999997	0.999536	1	0.993187	0.999974	1	0.999999	1	0.999997	1	0.999985	0.998788	1	0.999998	0.996169	0.999999	0.99739	1	0.996169	0.996169	1	0.999	1	0.999785	0.999319	
rightthumb	0.999999	0.999999	1	1	1	0.999999	1	0.999993	1	1	1	0.999785	0.999785	0.999988	1	1	1	1	0.999999	1	1	1	0.999999	0.999997	1	0.999999	1	0.999993	1	1	0.996838	1	1	1	0.999988	1	1	1	1	1	0.999319	0.999684	0.999	0.995358	1	1	0.999932	0.999978	1	1	
leftindex	1	1	1	0.9999	0.999999	0.999998	0.999998	0.999999	0.999992	0.999996	1	0.999999	1	0.999993	0.999993	0.999997	1	1	0.999988	1	0.999985	0.999999	0.999997	0.999999	0.999954	1	1	1	0.999879	0.999999	1	0.999962	1	0.999739	0.999998	0.999988	0.999	0.999992	0.999853	0.999954	1	1	0.999917	1	0.999995	1	0.999996	1	0.9999	1	
leftlittle	1	1	0.999997	1	1	0.999999	0.999974	1	0.999993	1	1	1	1	1	1	1	0.999999	1	1	0.999999	1	1	1	0.999962	1	0.998788	1	1	0.999999	0.999879	1	0.999995	1	0.999917	0.999997	1	1	1	1	0.999319	0.999684	1	0.999968	1	1	1	1	1	1	1	
leftmiddle	0.995358	0.995358	1	1	0.99739	0.999992	1	0.99	0.999993	0.999999	0.995358	1	0.999617	1	0.999739	0.999962	1	1	1	1	1	1	1	0.999997	0.999999	0.997846	0.999993	0.999996	0.999879	1	0.999999	0.999999	0.996838	0.999997	0.999988	1	0.999968	1	0.999985	1	1	0.998532	0.999993	1	0.999974	0.99999	0.999995	0.999999	1	0.999739	
leftring	0.999999	0.999999	0.999536	0.999	1	1	0.998788	0.999992	0.985322	0.999996	0.999993	1	0.999999	0.999	0.999974	1	1	1	0.999999	1	1	0.99999	0.999879	0.999785	0.999978	0.99999	0.999995	0.99999	1	0.985322	0.9999	0.999999	0.999999	0.999985	0.999879	1	0.999997	1	1	0.99999	0.999974	0.999684	1	1	0.999999	1	1	1	1	0.999997	
leftthumb	0.535841	0.535841	0.991746	0.91746	0	0.878847	0	0.535841	0.535841	0.953584	0.999536	0	0	0.985322	0.999617	0.978456	0	0	0.985322	0.987885	0.878847	0.978456	0.991746	0.993187	0.973898	0.535841	0.961688	0.878847	0.993187	0.953584	0.996838	0.978456	0.784557	0.535841	0.999968	0.991746	0.978456	0.616881	0.993187	0.978456	0.999999	0.999879	0	0.987885	0.999968	0.999879	1	0.996838	0.995358	0.999992	
rightindex	0.999785	0.999785	0	0.878847	0.999536	0.999	0.997846	0.999175	0.987885	0.999175	0.999985	0.998788	0.616881	0.999617	0.998532	0.995358	0.996838	0.978456	0.85322	0.999536	0.995358	0.99739	0.99	0.999319	0.999739	0.985322	0.999739	1	0.953584	0.999992	0.99739	0.999536	0.999968	0.999978	1	0.999974	0.999932	1	0.999968	0.999996	0.999954	0.99999	1	0.999992	1	1	0.999998	0.999617	0.999996	0.999962	
rightlittle	1	1	1	1	1	1	1	0.999739	1	0.999996	0.999932	1	1	1	1	1	1	1	1	0.999978	1	1	1	1	1	0.999	1	0.999999	1	1	1	1	1	1	1	0.999617	0.999988	1	1	1	0.999684	1	1	1	0.999917	0.999	0.999995	1	0.991746	0.999175	
rightmiddle	0.999879	0.999879	0.999999	1	0.998532	1	0.999999	0.973898	0.999998	0.999999	0.9999	1	0.999	1	0.999988	0.999954	0.999536	0.999319	0.999968	0.999	0.999992	0.985322	0.999785	0.985322	0.999996	0.998788	0.9999	1	1	1	0.999998	0.999999	0.999932	0.999999	1	0.999917	0.999999	1	0.999739	0.999785	0.985322	0.999978	1	1	1	1	0.998532	0.999999	0.999992	1	
rightring	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999993	1	1	0.999917	0.999785	1	0.999999	0.999999	0.999999	0.999932	1	0.999999	1	0.999319	1	0.999684	1	1	1	1	1	0.999997	1	1	0.999997	1	0.999997	1	0.9999	0.999999	1	0.999999	1	0.999997	0.999853	
rightthumb	1	1	1	1	1	1	1	1	0.99999	1	1	0.999879	0.996838	0.999999	1	1	1	1	1	1	0.999996	0.999997	1	0.999999	1	1	1	0.999932	1	1	0.999962	1	1	1	0.999968	0.999993	1	1	1	1	0.998788	0.999974	0.999992	0.999932	1	1	1	1	1	1	
leftindex	1	1	1	0.999997	0.999997	0.999999	0.999999	1	1	1	1	1	1	0.999739	0.999993	0.999999	1	1	0.999999	1	0.999997	1	0.999999	1	1	1	1	1	1	1	1	0.999988	1	0.999999	0.999999	0.999785	0.999785	1	1	1	1	1	0.999968	1	0.999999	1	1	1	0.999997	1	
leftlittle	1	1	0.999993	0.999968	1	0.999997	1	0.999997	0.999739	1	1	1	0.999999	1	1	1	1	1	1	0.999684	0.999992	0.999999	0.999996	0.999999	1	0.999684	1	0.999993	0.999999	0.985322	0.999999	1	1	0.999175	0.999999	0.999988	0.999954	1	0.999996	0.997846	0.999917	1	0.999536	1	0.999999	1	0.999853	0.999997	1	1	
leftmiddle	0.999536	0.999536	1	0.999917	0.999962	0.999998	0.999997	0.999853	0.999617	0.999997	1	0.999999	1	1	1	1	0.999999	1	0.999932	1	1	1	1	0.999999	0.9999	0.999932	0.999968	0.999988	1	1	1	0.999999	0.999988	0.999974	1	0.999998	1	1	1	0.999999	1	1	0.999954	1	0.99999	1	1	1	1	1	
leftring	0.999998	0.999998	0.991746	0.996169	0.998532	0.99739	0.999319	0.999	0.99	0.999932	0.99999	0.999997	0.999175	0.999617	0.961688	0.999917	0.999998	0.999985	0.998532	0.999974	0.999962	0.999785	0.999917	0.999917	0.999175	0.9999	0.999879	0.999175	0.99999	0.99739	0.995358	0.998788	0.999968	0.999968	0.999	0.999996	0.961688	0.999932	0.999739	0.996169	0.999988	0.996838	0.999932	0.999962	1	0.999684	0.999879	0.999992	0.999992	0.999917	
leftthumb	0.961688	0.961688	0.9	0.978456	0.85322	0.997846	0.85322	0.999785	0.999853	0.99	0.999999	0.995358	0.968377	0.999739	0.999999	0.978456	0.995358	0.996838	0.535841	0.999739	0.9	0.9	0.995358	0.9999	0.999785	0.968377	0.999684	0.999536	0.998788	0.996838	0.999932	0.999995	0.999684	0	1	0.999999	0.999993	0.999985	1	0.999978	1	1	0.995358	0.99999	1	0.999998	1	1	1	1	
rightindex	0.999617	0.999617	0.9999	0.999739	0.999974	0.999968	0.999954	1	0.999617	0.999985	1	0.999978	0.999684	0.999992	0.999999	0.996838	0.999175	0.999932	0.999962	0.999968	0.999917	0.998788	0.993187	0.999	0.999879	0.999974	0.999954	1	0.535841	0.999995	1	1	1	1	1	1	1	1	1	1	0.999997	1	1	1	1	1	1	0.999998	1	0.999997	
rightlittle	1	1	1	1	1	1	0.999974	0.999917	1	1	0.999962	1	1	1	1	1	1	1	1	1	1	0.999999	1	1	1	0.999917	1	0.999999	1	0.999999	1	1	1	1	1	0.999999	1	1	1	0.999999	0.999988	1	1	1	1	0.999536	1	1	0.9999	0.999617	
rightmiddle	0	0	0.999932	0.999993	0.973898	0.683772	0.999962	0.9	0.999917	0.961688	0.999997	0.999785	0.683772	0.616881	0.999978	0.999536	0.996169	0.616881	0.953584	0.616881	0.999978	0	0	0.973898	0.9999	0.993187	0.961688	0	0.998532	0.973898	0.999978	0.616881	0.999999	0.993187	1	0	0.999879	0.999992	0.999536	1	0.999978	0.991746	0.999992	0.999999	0.968377	0.999932	0.999999	0.999993	0.961688	0.9999	
rightring	1	1	1	1	0.999999	1	1	0.999999	1	1	1	1	1	1	1	1	1	1	1	0.998532	1	1	0.999978	0.999992	1	0.999985	0.999954	1	0.9	0.999999	1	1	1	1	1	1	0.999999	1	1	1	1	0.998788	1	0.999932	1	1	0.999319	1	1	0.999617	
rightthumb	0.999996	0.999996	1	1	0.999999	0.999999	1	0.999785	1	1	1	0.999954	0.99739	0.999992	1	1	0.999998	1	1	1	0.999993	0.999985	0.999988	0.9999	1	0.999997	1	0.985322	0.999995	1	0.991746	0.999995	0.999993	1	0.999	0.999785	1	1	1	0.999993	0.999	0.999962	0.999617	0.998532	1	1	0.998788	0.999853	1	1	
leftindex	0.999993	0.999993	1	0.999999	0.999932	0.999992	0.999985	1	0.999999	1	1	0.999996	1	0.999853	1	0.999954	0.996838	0.991746	0.998788	1	1	1	0.999997	1	1	1	1	1	1	1	1	0.999999	1	0.995358	0.998532	0.999319	0.9999	1	0.995358	0.996838	1	1	0.999997	0.999993	0.999992	1	0.999	0.999962	0.999785	0.999853	
leftlittle	1	1	0.999175	0.999954	1	0.999	0.99999	0.999978	0.999175	0.999978	0.999998	1	1	0.99999	0.999999	1	0.999684	0.999536	0.995358	0.997846	0.999993	0.999954	0.998532	0.995358	0.999319	0.616881	1	0.999988	0.999536	0.99	1	0.999319	0.999785	0.999917	1	0.999739	1	1	0.999999	0.991746	0.99	0.999999	1	1	1	1	0.999993	1	0.999997	0.999785	
leftmiddle	0.999999	0.999999	1	0.999978	0.999	0.999998	0.998788	0.999974	0.999739	0.999988	1	0.999995	1	0.999997	1	1	1	1	0.999175	1	1	1	1	1	1	1	1	1	1	1	1	0.999999	1	1	1	0.999853	0.999992	1	1	1	1	1	1	1	0.999954	1	1	1	1	1	
leftring	0.999536	0.999536	0.991746	0.931871	0.999879	0.9999	0.993187	0.961688	0.978456	0.999319	0.999739	0.999993	0.999853	0.996169	0.978456	0.999962	0.999993	0.999	0.991746	0.999992	0.999988	0.998532	0.9999	0.985322	0.999853	0.973898	0.996838	0.999319	0.999917	0.968377	0.999879	0.998788	0.999992	0.999536	0.995358	1	0.999985	0.999997	0.999974	0.999684	0.973898	0.999319	0.999985	0.999988	0.999962	0.999999	0.999917	1	0.999617	0.999932	
leftthumb	0	0	0.996838	0.784557	0.998532	0.999617	0.99739	0.998788	0.998788	0.978456	0.999999	0.999954	0.999879	0.999536	1	0.999739	0.998788	0.999999	0.99739	0.999954	0.999992	0.999968	0.985322	0.999617	0.999853	0.999998	1	0.999319	0.995358	0.999739	0.999988	0.991746	0.998788	0.998788	0.999879	1	0.999954	0.953584	1	0.683772	0.999319	0.968377	0.999319	0.999684	0.999999	0.999879	1	0.999995	0.999996	1	
